Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2010","2010","7021","Annual value","USD","166.2","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2011","2011","7021","Annual value","USD","215.8","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2012","2012","7021","Annual value","USD","225.1","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2013","2013","7021","Annual value","USD","246.2","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2014","2014","7021","Annual value","USD","250.8","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2015","2015","7021","Annual value","USD","237","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","256","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2017","2017","7021","Annual value","USD","261","","Official data"
"PP","Producer Prices","137","Mauritius","5532","Producer Price (USD/tonne)","486","Bananas","2018","2018","7021","Annual value","USD","300.5","","Official data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1991","1991","7021","Annual value","","38.26","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1993","1993","7021","Annual value","","31.09","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1994","1994","7021","Annual value","","51.66","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1995","1995","7021","Annual value","","72.64","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1996","1996","7021","Annual value","","64.18","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1997","1997","7021","Annual value","","69.51","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1998","1998","7021","Annual value","","58.91","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","1999","1999","7021","Annual value","","77.6","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2000","2000","7021","Annual value","","99.65","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","64.99","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","109.03","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","78.73","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","83.7","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","83.7","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","83.7","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","96.86","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","79.7","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","75.33","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","61.16","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","74.08","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","80.89","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","90.37","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","91.85","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","99.34","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","108.81","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","107.62","Fc","Calculated data"
"PP","Producer Prices","137","Mauritius","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2018","2018","7021","Annual value","","121.92","Fc","Calculated data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1991","1991","7021","Annual value","USD","168.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1992","1992","7021","Annual value","USD","186.4","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1993","1993","7021","Annual value","USD","202.8","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1994","1994","7021","Annual value","USD","211.8","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1995","1995","7021","Annual value","USD","152.7","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1996","1996","7021","Annual value","USD","155.7","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1997","1997","7021","Annual value","USD","156","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1998","1998","7021","Annual value","USD","183.3","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","1999","1999","7021","Annual value","USD","186","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","2000","2000","7021","Annual value","USD","170.4","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","2001","2001","7021","Annual value","USD","192.5","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","2002","2002","7021","Annual value","USD","137.9","","Official data"
"PP","Producer Prices","138","Mexico","5532","Producer Price (USD/tonne)","486","Bananas","2003","2003","7021","Annual value","USD","109.5","","Official data"
